client_id,ds,age,gender,annual_income,credit_score,debt_to_income_ratio,loan_amount,vehicle_value,down_payment,vehicle_type,vehicle_year,annual_mileage,driving_history_accidents,location_risk,loan_term_months,interest_rate,payment_history_late,insurance_coverage_level,is_high_risk
Client_329,2023-07-02,54.5,male,48268.68,582,0.37,64368.24,86970.24,21071.23,sedan,2023,6909.0,1,urban_low,72,8.98,1,basic,1
Client_329,2023-07-03,25.5,female,13748.9,430,0.57,46895.98,68900.29,4839.84,sports,2023,26727.0,0,urban_high,48,14.19,0,basic,1
Client_329,2023-07-04,39.5,female,118136.89,850,0.37,36189.37,42577.77,6092.2,SUV,2020,7073.0,2,urban_low,36,14.44,1,comprehensive,0
Client_329,2023-07-05,47.5,female,11747.96,451,0.42,98836.9,116299.48,20675.79,SUV,2012,18616.0,4,urban_high,72,8.62,0,comprehensive,1
Client_329,2023-07-06,67.5,male,87535.36,782,0.33,25749.81,34831.71,3847.96,truck,2013,26707.0,0,rural,84,8.92,1,basic,0
Client_329,2023-07-07,52.5,female,32186.08,540,0.31,13343.64,17273.64,4549.56,luxury,2015,14196.0,2,urban_high,60,5.33,0,basic,0
Client_329,2023-07-08,67.5,male,118948.96,850,0.36,47858.21,53379.89,9948.09,truck,2013,22150.0,0,urban_low,36,14.27,1,basic,1
Client_329,2023-07-09,24.5,male,26423.41,447,0.39,71349.64,90037.94,18266.05,truck,2018,26518.0,0,rural,72,6.67,1,basic,0
Client_329,2023-07-10,36.5,male,19763.55,447,0.36,16566.67,22617.69,2453.05,sports,2015,29518.0,1,urban_high,36,14.46,1,comprehensive,1
Client_329,2023-07-11,38.5,male,135704.93,850,0.17,44713.89,59883.05,5530.92,truck,2014,8147.0,3,urban_high,36,10.12,1,comprehensive,1
Client_329,2023-07-12,51.5,male,35416.63,633,0.52,45226.52,65481.2,7536.68,luxury,2013,9553.0,3,urban_high,60,5.96,0,basic,1
Client_329,2023-07-13,69.5,female,52056.54,702,0.45,64851.5,74065.16,17809.12,luxury,2018,10841.0,1,urban_high,60,11.84,0,comprehensive,1
Client_329,2023-07-14,63.5,male,32201.2,675,0.55,11920.12,14842.4,3940.2,truck,2019,26745.0,3,rural,48,5.53,0,comprehensive,0
Client_329,2023-07-15,40.5,female,77942.72,709,0.34,44319.4,53218.25,15161.71,luxury,2011,16931.0,3,urban_low,60,8.23,1,basic,0
Client_329,2023-07-16,68.5,male,113210.2,850,0.24,84880.92,120392.66,14130.93,SUV,2016,11658.0,5,urban_low,48,5.02,1,comprehensive,0
Client_329,2023-07-17,47.5,male,29938.57,586,0.53,51204.79,76384.6,7780.63,luxury,2010,26126.0,3,urban_high,84,9.12,0,basic,1
Client_329,2023-07-18,62.5,female,50030.47,710,0.56,88562.12,127244.21,36325.08,sedan,2024,26808.0,3,urban_high,60,9.15,1,basic,1
Client_329,2023-07-19,60.5,female,37371.1,596,0.54,27955.97,40052.68,5999.95,SUV,2012,24326.0,2,urban_high,36,13.15,0,basic,1
Client_330,2023-01-01,19.0,male,48312.27,517,0.31,60958.49,84101.62,18354.76,sedan,2023,20984.0,0,rural,48,5.41,0,comprehensive,1
Client_330,2023-01-02,20.0,male,25297.85,466,0.44,26163.36,32826.01,5006.44,sedan,2023,25556.0,0,urban_low,60,9.32,0,comprehensive,1
Client_330,2023-01-03,60.0,female,63422.53,750,0.39,32069.77,36775.59,7901.78,sports,2014,18081.0,3,rural,60,10.61,0,basic,0
Client_330,2023-01-04,30.0,male,69901.85,701,0.22,40536.35,49840.14,5497.59,sports,2010,6051.0,2,rural,60,13.13,1,comprehensive,1
Client_330,2023-01-05,41.0,female,72638.42,652,0.32,53833.41,69315.88,8459.09,sports,2018,17329.0,4,rural,48,13.32,0,comprehensive,1
Client_330,2023-01-06,52.0,male,112819.54,799,0.23,97077.39,111578.97,32096.23,truck,2020,28787.0,3,urban_high,72,14.9,1,comprehensive,1
Client_330,2023-01-07,56.0,male,65501.5,699,0.12,11228.16,12564.39,2499.68,sports,2020,23050.0,5,urban_high,48,12.66,0,comprehensive,0
Client_330,2023-01-08,58.0,male,102282.74,847,0.25,77404.15,103415.0,30706.32,luxury,2018,29395.0,5,rural,84,12.89,0,basic,0
Client_330,2023-01-09,61.0,female,24661.88,612,0.36,49272.87,60208.09,6577.79,SUV,2011,19139.0,5,rural,36,9.2,1,comprehensive,1
Client_330,2023-01-10,38.0,female,36775.53,551,0.34,52091.28,73034.01,9494.43,truck,2023,27390.0,5,urban_low,36,13.92,1,comprehensive,1
Client_330,2023-01-11,23.0,male,69122.47,620,0.32,50601.36,61346.39,5171.42,truck,2020,11221.0,1,urban_high,36,8.34,1,basic,1
Client_330,2023-01-12,67.0,male,105465.86,850,0.36,66775.01,95869.3,26908.33,SUV,2021,6418.0,5,urban_high,72,10.12,0,comprehensive,1
Client_330,2023-01-13,28.0,female,71932.29,720,0.13,32761.9,42635.07,10871.57,luxury,2010,8786.0,3,urban_high,36,7.74,0,comprehensive,1
Client_330,2023-01-14,29.0,male,100464.39,789,0.16,87164.9,97848.16,16150.44,sedan,2010,23513.0,3,urban_low,36,14.25,1,comprehensive,1
Client_330,2023-01-15,34.0,female,47420.48,513,0.47,67997.61,76484.31,14114.88,sports,2020,20593.0,4,urban_high,48,5.34,1,comprehensive,1
Client_330,2023-01-16,43.0,female,114953.05,774,0.2,71723.62,98685.02,28584.75,sedan,2020,5211.0,1,urban_low,36,4.23,1,basic,1
Client_330,2023-01-17,19.0,female,45455.74,458,0.51,62341.7,92645.53,14064.98,sports,2023,6017.0,1,urban_high,48,9.98,1,comprehensive,1
Client_330,2023-01-18,67.0,female,21541.18,547,0.44,46276.89,53942.82,5821.92,sedan,2019,5756.0,4,urban_low,48,8.1,0,basic,1
Client_330,2023-01-19,19.0,male,101398.03,700,0.13,23508.62,33077.76,9371.15,sedan,2023,17349.0,4,urban_high,36,13.0,1,comprehensive,0
Client_330,2023-01-20,21.1,male,38197.46,470,0.42,14113.17,17114.78,2019.14,sedan,2024,8042.0,2,urban_low,48,5.08,1,basic,1
Client_330,2023-01-21,41.1,female,45054.99,609,0.37,54371.82,68945.66,4157.85,luxury,2013,12482.0,5,urban_high,48,13.5,0,comprehensive,1
Client_330,2023-01-22,26.1,female,70450.84,606,0.17,64096.43,79348.81,19324.33,luxury,2015,6286.0,3,urban_high,36,11.92,0,basic,0
Client_330,2023-01-23,46.1,female,51099.87,548,0.33,69758.21,100788.71,18273.01,sports,2015,21852.0,0,rural,84,8.0,0,comprehensive,0
Client_330,2023-01-24,31.1,female,22478.99,387,0.5,65955.13,97697.54,7896.84,sports,2010,22472.0,2,urban_low,60,6.73,1,comprehensive,1
Client_330,2023-01-25,31.1,male,30491.56,496,0.37,87490.8,103135.57,13958.24,truck,2012,28187.0,0,urban_low,36,4.06,0,basic,1
Client_330,2023-01-26,50.1,female,16989.31,559,0.36,77850.12,86205.93,6903.53,SUV,2022,8235.0,0,urban_high,60,4.08,0,basic,1
Client_330,2023-01-27,35.1,male,34839.03,527,0.38,50573.59,56916.79,14257.08,luxury,2016,27998.0,0,rural,84,8.94,0,basic,1
Client_330,2023-01-28,47.1,female,77055.53,768,0.39,60345.48,69634.91,4529.6,truck,2022,22208.0,4,rural,72,12.32,1,basic,0
Client_330,2023-01-29,33.1,male,78329.72,734,0.17,21023.43,30178.23,7335.32,sports,2018,24400.0,1,urban_low,60,13.94,0,basic,0
Client_330,2023-01-30,65.1,male,15787.16,552,0.31,38363.5,50707.17,12025.85,SUV,2016,10702.0,2,rural,72,13.65,0,comprehensive,0
Client_330,2023-01-31,42.1,male,52635.51,517,0.53,90054.85,134131.84,32641.42,luxury,2018,18570.0,0,rural,72,12.56,0,basic,0
Client_330,2023-02-01,51.1,female,29071.76,519,0.4,50163.22,75003.7,17346.73,sports,2024,28247.0,0,urban_low,72,8.54,1,basic,1
Client_330,2023-02-02,36.1,female,52532.41,571,0.52,44440.09,51392.53,5230.0,luxury,2011,26744.0,2,rural,84,13.97,1,comprehensive,0
Client_330,2023-02-03,36.1,female,45743.91,578,0.34,32528.5,46938.1,7200.17,sports,2020,24995.0,2,rural,48,14.47,0,comprehensive,0
Client_330,2023-02-04,56.1,female,28236.26,523,0.33,89069.06,100267.98,13278.95,sports,2012,27096.0,3,rural,36,13.21,0,basic,1
Client_330,2023-02-05,25.1,female,37439.0,490,0.55,42547.73,50920.38,4726.31,luxury,2010,8616.0,2,rural,48,12.91,0,basic,0
Client_330,2023-02-06,21.1,male,78946.89,751,0.17,77255.62,85071.72,17102.84,sports,2021,21043.0,0,urban_high,36,11.18,1,basic,0
Client_330,2023-02-07,21.1,female,66044.85,618,0.3,30921.1,37002.83,10117.01,luxury,2014,14674.0,2,rural,36,11.91,1,basic,1
Client_330,2023-02-08,69.1,female,98263.74,799,0.14,44771.96,57977.4,10577.45,truck,2023,13674.0,5,urban_high,84,14.79,1,basic,0
Client_330,2023-02-09,54.1,female,38545.29,573,0.32,33525.46,48943.96,7245.37,sports,2019,7295.0,0,urban_high,72,4.82,0,comprehensive,0
Client_330,2023-02-10,52.1,male,117906.42,816,0.26,94833.85,112777.73,8881.85,sports,2018,17273.0,5,urban_low,72,14.41,1,comprehensive,1
Client_330,2023-02-11,60.1,male,63945.9,626,0.29,47804.24,57856.13,5444.3,truck,2010,23311.0,0,urban_low,60,11.37,0,comprehensive,1
Client_330,2023-02-12,29.1,male,121333.5,795,0.15,91019.11,125714.92,14642.77,truck,2016,5228.0,2,urban_high,72,6.79,1,basic,1
Client_330,2023-02-13,29.1,female,153565.09,850,0.33,83977.65,94957.41,16711.0,sedan,2019,23444.0,0,urban_low,72,11.55,0,basic,0
Client_330,2023-02-14,24.1,female,31683.45,462,0.58,98217.88,109568.93,22226.75,sedan,2014,25709.0,4,urban_low,48,11.16,0,comprehensive,1
Client_330,2023-02-15,46.1,male,50770.81,593,0.41,21939.43,32584.34,1783.59,luxury,2010,8789.0,4,urban_high,60,6.23,1,basic,1
Client_330,2023-02-16,65.1,female,77192.7,758,0.17,37033.24,42914.37,7729.04,truck,2024,22616.0,4,urban_high,48,4.54,0,comprehensive,0
Client_330,2023-02-17,18.1,male,23975.94,478,0.31,40828.45,50179.03,12926.01,luxury,2014,27033.0,1,urban_low,48,5.36,0,basic,1
Client_330,2023-02-18,57.1,female,19538.4,552,0.37,92489.69,130042.76,30001.43,sports,2010,17882.0,0,urban_low,36,14.18,1,basic,1
Client_330,2023-02-19,59.1,male,22857.53,593,0.33,74423.51,110606.69,19723.78,luxury,2017,16500.0,3,urban_low,60,11.51,1,basic,1
Client_330,2023-02-20,58.1,male,49406.73,635,0.46,78136.9,91208.8,23036.31,truck,2022,21300.0,0,rural,60,13.8,0,comprehensive,0
Client_330,2023-02-21,35.1,male,68691.08,612,0.2,72577.88,94174.06,18348.9,sedan,2021,14535.0,2,urban_high,84,8.53,0,basic,1
Client_330,2023-02-22,56.1,male,97129.17,727,0.28,42893.58,63920.44,18504.33,SUV,2014,17068.0,5,urban_high,84,12.63,0,basic,1
Client_330,2023-02-23,54.1,male,74805.81,774,0.1,83049.93,122198.09,22102.82,sedan,2016,15731.0,1,urban_high,84,5.69,0,comprehensive,1
Client_330,2023-02-24,57.1,female,111283.75,778,0.38,27684.62,38997.07,2559.6,SUV,2020,9829.0,3,urban_high,72,9.54,1,comprehensive,1
Client_330,2023-02-25,70.2,male,24192.77,475,0.59,27138.94,37043.15,9278.78,sedan,2012,15737.0,5,rural,72,6.56,1,basic,1
Client_330,2023-02-26,31.2,female,67382.84,663,0.38,67468.28,82703.15,12429.16,luxury,2018,29629.0,0,rural,72,7.27,0,comprehensive,0
Client_330,2023-02-27,45.2,male,95905.47,783,0.21,43544.75,60870.68,6535.24,luxury,2014,12617.0,4,rural,36,11.43,0,basic,1
Client_330,2023-02-28,70.2,male,61787.79,672,0.24,29250.08,40622.36,8861.63,sedan,2014,16338.0,3,urban_low,84,4.16,1,basic,0
Client_330,2023-03-01,70.2,female,73701.85,802,0.36,90363.94,132423.39,29608.67,SUV,2011,20818.0,0,urban_high,36,10.95,0,comprehensive,1
Client_330,2023-03-02,59.2,female,50331.27,654,0.57,50692.26,70744.29,10780.06,SUV,2019,9016.0,1,urban_high,72,5.85,0,basic,0
Client_330,2023-03-03,38.2,female,104000.31,653,0.24,98970.85,130417.87,18756.16,sports,2011,8180.0,0,rural,60,5.43,0,basic,0
Client_330,2023-03-04,55.2,female,59925.09,654,0.55,39325.77,45403.76,13165.35,sedan,2017,10872.0,5,urban_low,36,4.02,1,basic,1
Client_330,2023-03-05,29.2,female,54613.49,540,0.48,81446.23,98669.17,18167.32,sports,2023,25416.0,1,rural,36,13.8,1,comprehensive,1
Client_330,2023-03-06,60.2,female,23373.5,657,0.38,23131.86,28742.44,8072.93,truck,2015,8299.0,3,rural,48,4.72,0,basic,1
Client_330,2023-03-07,39.2,male,81649.2,723,0.17,84351.25,117382.41,12017.53,luxury,2018,21569.0,2,urban_low,72,10.44,1,basic,0
Client_330,2023-03-08,30.2,male,77873.75,611,0.27,43138.41,48919.65,14361.0,luxury,2024,20478.0,0,urban_low,36,9.31,1,comprehensive,0
Client_330,2023-03-09,68.2,male,25098.92,586,0.48,29575.6,42740.84,9165.53,luxury,2023,10904.0,0,rural,60,12.77,1,comprehensive,1
Client_330,2023-03-10,30.2,female,57093.33,572,0.41,60473.29,82370.43,23713.7,sports,2024,29610.0,4,urban_low,48,14.14,1,comprehensive,1
Client_330,2023-03-11,30.2,female,17159.24,410,0.43,19619.33,22627.18,5684.27,sedan,2021,20991.0,2,rural,84,12.36,1,basic,1
Client_330,2023-03-12,64.2,female,52765.95,731,0.51,35633.32,46793.09,12335.19,truck,2013,9511.0,2,urban_low,72,4.89,0,comprehensive,1
Client_330,2023-03-13,63.2,female,127074.55,850,0.22,94592.51,120381.09,23720.24,sedan,2023,18412.0,2,urban_high,60,14.16,1,comprehensive,0
Client_330,2023-03-14,38.2,female,27878.25,522,0.42,56066.27,69429.14,10320.67,sedan,2010,5488.0,5,rural,36,5.14,1,comprehensive,1
Client_330,2023-03-15,65.2,male,30063.07,548,0.57,26253.75,38789.36,8170.36,truck,2018,27297.0,2,urban_low,72,7.55,0,basic,0
Client_330,2023-03-16,39.2,female,31474.21,435,0.38,97034.17,123369.14,36822.91,sedan,2014,8683.0,1,rural,84,13.75,0,comprehensive,1
Client_330,2023-03-17,69.2,male,124197.98,850,0.32,80894.01,116170.93,28438.34,sports,2010,8508.0,5,urban_low,72,12.94,1,comprehensive,1
Client_330,2023-03-18,21.2,male,50655.54,516,0.36,54604.71,67898.59,15147.25,sports,2020,18338.0,4,urban_low,60,8.98,1,comprehensive,0
Client_330,2023-03-19,52.2,male,42538.04,668,0.36,36914.6,54932.66,11616.57,SUV,2011,21616.0,3,rural,72,5.53,0,comprehensive,1
Client_330,2023-03-20,25.2,female,44823.64,499,0.41,25744.94,32844.31,6239.13,luxury,2010,14378.0,2,urban_low,36,11.86,0,comprehensive,0
Client_330,2023-03-21,64.2,male,19383.89,560,0.4,40444.25,48188.87,9708.05,sports,2019,11679.0,1,urban_low,60,4.75,0,basic,1
Client_330,2023-03-22,50.2,female,16743.89,489,0.51,37950.2,54891.34,12896.75,sedan,2017,19143.0,0,urban_high,84,11.38,0,basic,1
Client_330,2023-03-23,37.2,female,72494.97,665,0.17,67123.02,80551.9,5949.15,SUV,2015,12837.0,4,rural,72,9.99,1,comprehensive,1
Client_330,2023-03-24,44.2,male,138582.4,850,0.24,25523.83,33312.96,9533.86,sports,2012,24424.0,3,urban_low,72,6.93,1,basic,1
Client_330,2023-03-25,60.2,female,46283.71,663,0.37,91523.09,108764.72,13170.68,SUV,2016,8398.0,1,urban_high,84,4.68,1,comprehensive,0
Client_330,2023-03-26,54.2,female,10893.79,400,0.55,42082.62,62647.41,5301.27,sedan,2012,29788.0,5,urban_high,84,8.3,1,basic,1
Client_330,2023-03-27,20.2,male,69609.11,652,0.17,53133.39,70566.73,5065.21,sedan,2021,28395.0,4,urban_low,72,9.34,1,basic,0
Client_330,2023-03-28,68.2,female,36502.02,517,0.44,83111.67,118679.02,22053.1,luxury,2017,7645.0,3,urban_high,48,11.27,0,basic,0
Client_330,2023-03-29,63.2,male,52121.15,741,0.42,98934.58,114532.08,9883.17,sports,2022,8744.0,3,urban_high,60,4.19,0,comprehensive,1
Client_330,2023-03-30,53.2,female,24707.47,553,0.37,68455.23,78899.89,21322.97,sedan,2011,29180.0,2,urban_low,72,6.68,0,comprehensive,1
Client_330,2023-03-31,28.2,male,62280.47,636,0.16,43839.79,64383.8,13640.7,sedan,2016,15143.0,2,rural,72,10.04,1,basic,1
Client_330,2023-04-01,20.2,female,148174.54,850,0.37,51805.74,60901.56,4442.64,luxury,2024,24539.0,0,urban_high,36,12.5,0,basic,1
Client_330,2023-04-02,44.2,female,131814.39,850,0.16,93197.9,135975.0,27559.31,sedan,2012,25613.0,5,urban_high,36,9.0,0,basic,1
Client_330,2023-04-03,21.3,male,52176.03,602,0.45,14748.61,18233.41,4382.04,SUV,2012,20860.0,1,rural,72,10.58,0,basic,1
Client_330,2023-04-04,32.3,female,104729.06,777,0.24,78237.3,86745.37,17982.65,truck,2020,24562.0,2,urban_high,36,5.36,1,basic,0
Client_330,2023-04-05,60.3,male,107254.45,807,0.2,82194.08,108688.26,5730.5,SUV,2012,9141.0,5,urban_high,60,8.55,0,comprehensive,1
Client_330,2023-04-06,32.3,female,56088.37,574,0.43,55430.7,76701.12,21457.73,sports,2022,11395.0,4,urban_high,72,7.83,0,basic,0
Client_330,2023-04-07,23.3,male,84210.66,594,0.25,17729.44,23772.02,4826.24,truck,2014,29008.0,5,urban_high,72,9.5,0,basic,1
Client_330,2023-04-08,46.3,male,62279.57,662,0.39,61464.29,81476.02,19675.19,truck,2017,12773.0,2,rural,84,6.11,1,basic,0
Client_330,2023-04-09,49.3,female,87511.65,730,0.15,34125.19,41742.89,6271.67,SUV,2010,24766.0,5,rural,48,7.02,0,comprehensive,0
Client_330,2023-04-10,32.3,male,32784.92,533,0.4,92425.52,110405.17,16796.14,sedan,2021,12769.0,3,rural,72,5.24,0,comprehensive,0
Client_330,2023-04-11,50.3,female,36627.57,617,0.54,62365.68,76373.01,16623.3,SUV,2017,19271.0,1,rural,60,13.56,1,comprehensive,0
Client_330,2023-04-12,69.3,female,22313.78,621,0.45,72027.2,90934.7,17740.62,SUV,2012,10023.0,0,rural,72,4.11,0,comprehensive,0
Client_330,2023-04-13,58.3,male,57612.15,752,0.56,83414.02,95158.36,24828.6,SUV,2011,9700.0,3,rural,48,14.42,0,basic,0
Client_330,2023-04-14,26.3,male,20536.48,494,0.53,91173.93,111486.25,16885.13,sports,2016,10203.0,4,urban_low,72,10.71,0,basic,1
Client_330,2023-04-15,19.3,male,33845.03,492,0.37,75491.04,100379.82,18104.32,sedan,2019,28711.0,1,urban_high,72,14.13,0,basic,0
Client_330,2023-04-16,34.3,female,76297.63,681,0.21,75033.37,112222.38,32677.52,luxury,2018,15935.0,1,urban_low,60,5.0,1,comprehensive,0
Client_330,2023-04-17,67.3,female,23012.11,563,0.47,12828.37,17900.51,3590.66,sedan,2021,26633.0,0,urban_high,48,5.04,0,comprehensive,0
Client_330,2023-04-18,56.3,male,40550.7,596,0.38,73577.73,81549.55,5681.45,sedan,2011,17755.0,3,urban_high,72,4.53,1,comprehensive,1
Client_330,2023-04-19,34.3,female,19461.35,455,0.38,95937.09,135602.89,26123.45,luxury,2024,12648.0,0,urban_high,36,11.62,1,basic,0
Client_330,2023-04-20,25.3,female,65148.64,663,0.24,94362.97,114417.3,14742.06,sedan,2012,15871.0,3,urban_high,36,8.68,1,comprehensive,1
Client_330,2023-04-21,56.3,female,38637.05,673,0.45,97226.28,134828.41,19222.42,luxury,2015,19031.0,2,rural,84,9.76,1,basic,1
Client_330,2023-04-22,46.3,male,26224.11,585,0.37,72350.79,86041.28,6086.97,SUV,2022,19567.0,3,urban_high,72,4.43,0,comprehensive,1
Client_330,2023-04-23,51.3,male,45781.86,483,0.41,90302.27,105707.82,8453.03,SUV,2014,6452.0,4,urban_low,72,11.05,0,basic,1
Client_330,2023-04-24,60.3,male,57472.57,758,0.54,54687.97,69740.58,15217.45,sedan,2023,20098.0,3,urban_high,36,10.18,0,comprehensive,1
Client_330,2023-04-25,68.3,male,41125.08,565,0.58,71678.34,106591.47,12753.23,sedan,2015,8718.0,5,urban_low,48,6.43,0,basic,1
Client_330,2023-04-26,49.3,female,37459.64,611,0.32,90011.64,128979.78,21000.93,luxury,2024,15121.0,0,urban_high,72,14.44,1,comprehensive,1
Client_330,2023-04-27,28.3,female,52517.87,568,0.5,25679.47,28744.67,5082.19,sedan,2012,16839.0,4,urban_low,84,6.64,0,comprehensive,1
Client_330,2023-04-28,42.3,female,36915.62,571,0.33,76044.73,92220.99,27042.53,sports,2016,14328.0,5,urban_low,60,11.5,1,comprehensive,1
Client_330,2023-04-29,62.3,female,42576.42,653,0.41,10419.85,15435.35,2439.41,sports,2023,24145.0,2,rural,60,5.34,1,comprehensive,0
Client_330,2023-04-30,36.3,female,8598.06,379,0.44,18181.3,23742.81,4066.86,sports,2024,19824.0,1,rural,72,10.22,1,comprehensive,1
Client_330,2023-05-01,64.3,male,14021.63,517,0.53,26746.23,37137.39,9747.13,SUV,2021,5533.0,3,urban_high,48,14.26,0,comprehensive,0
Client_330,2023-05-02,64.3,male,48191.0,694,0.42,44040.22,49662.74,3248.64,sedan,2013,16778.0,2,urban_low,48,9.6,0,basic,0
Client_330,2023-05-03,23.3,male,46746.44,504,0.46,71112.51,92877.24,15247.31,SUV,2018,27996.0,5,rural,36,13.45,0,basic,1
Client_330,2023-05-04,44.3,female,22843.05,499,0.58,53580.74,75366.84,19188.7,luxury,2011,7694.0,1,urban_high,60,11.57,0,basic,0
Client_330,2023-05-05,67.3,male,49851.04,709,0.37,14188.2,15765.25,2345.12,truck,2018,19591.0,0,rural,72,10.35,0,basic,0
Client_330,2023-05-06,37.3,male,101583.01,771,0.12,85395.04,123118.88,8931.66,SUV,2024,18132.0,1,urban_high,84,5.8,1,comprehensive,0
Client_330,2023-05-07,56.3,female,57613.43,649,0.38,55334.49,69508.18,3728.87,truck,2018,5575.0,4,rural,36,13.58,1,comprehensive,0
Client_330,2023-05-08,29.3,male,23507.23,489,0.49,20321.1,29242.92,5112.57,truck,2018,13294.0,4,urban_high,48,9.4,0,comprehensive,1
Client_330,2023-05-09,68.4,male,38527.41,578,0.33,40035.55,56623.43,10380.96,sports,2012,28080.0,5,urban_high,48,12.48,1,basic,1
Client_330,2023-05-10,23.4,female,31141.64,451,0.46,85122.97,120364.25,18145.99,sports,2014,29685.0,0,urban_low,84,13.79,1,basic,1
Client_330,2023-05-11,56.4,female,27507.36,582,0.49,81755.47,105144.51,16064.72,truck,2014,18036.0,1,urban_high,36,11.63,0,basic,1
Client_330,2023-05-12,47.4,female,36665.8,570,0.5,88173.18,110046.88,14200.03,SUV,2024,16438.0,5,urban_low,84,7.64,1,comprehensive,1
Client_330,2023-05-13,40.4,male,12739.72,444,0.54,41793.57,50092.16,2902.58,sedan,2018,27254.0,2,rural,36,4.7,0,comprehensive,0
Client_330,2023-05-14,35.4,female,21858.83,492,0.5,51212.14,75089.48,14856.99,sports,2021,18494.0,3,rural,72,9.11,0,comprehensive,1
Client_330,2023-05-15,57.4,male,75450.58,787,0.19,44599.84,60047.13,12626.73,SUV,2023,9233.0,0,urban_high,84,11.08,0,basic,0
Client_330,2023-05-16,61.4,female,66367.47,650,0.3,96198.89,112026.19,32607.61,luxury,2018,5711.0,5,urban_high,48,9.31,1,comprehensive,1
Client_330,2023-05-17,52.4,male,71066.51,650,0.35,71263.14,86549.08,16745.47,truck,2018,26904.0,5,urban_high,36,7.33,0,comprehensive,0
Client_330,2023-05-18,55.4,female,61334.79,665,0.38,94158.17,136268.75,29290.88,SUV,2010,19128.0,2,urban_low,84,5.15,0,comprehensive,0
Client_330,2023-05-19,66.4,male,40245.66,706,0.49,27085.91,35574.05,5685.28,sports,2017,18462.0,1,rural,84,7.02,1,basic,0
Client_330,2023-05-20,43.4,female,38695.31,567,0.41,37392.06,52775.77,3823.66,luxury,2021,17440.0,5,urban_high,48,10.56,1,comprehensive,1
Client_330,2023-05-21,40.4,male,45513.72,504,0.54,37114.64,42387.63,7506.3,SUV,2024,18619.0,1,urban_high,72,5.65,1,basic,0
Client_330,2023-05-22,21.4,female,239239.93,850,0.31,11613.43,17292.22,4492.93,SUV,2018,7815.0,5,urban_low,36,12.77,0,basic,0
Client_330,2023-05-23,28.4,male,84202.46,606,0.34,98317.94,119365.32,20826.01,SUV,2016,25404.0,0,urban_low,36,13.86,1,basic,1
Client_330,2023-05-24,34.4,male,271208.18,850,0.2,50923.02,74904.39,8882.46,sports,2016,29112.0,2,rural,72,9.39,0,basic,0
Client_330,2023-05-25,62.4,male,43986.38,659,0.48,78350.48,103404.59,21186.71,sedan,2011,22420.0,2,rural,48,7.49,1,comprehensive,1
Client_330,2023-05-26,56.4,male,36095.93,585,0.31,31206.67,41485.55,8751.25,sedan,2011,8763.0,5,rural,48,4.72,1,basic,1
Client_330,2023-05-27,51.4,male,65978.83,704,0.11,12859.71,17662.25,3711.71,sedan,2021,24528.0,3,urban_low,36,8.38,0,comprehensive,1
Client_330,2023-05-28,55.4,female,79043.59,686,0.35,57144.37,70104.03,6947.82,sports,2014,8414.0,2,urban_high,84,6.54,1,basic,0
Client_330,2023-05-29,50.4,female,34754.06,627,0.52,16925.63,22362.32,6212.06,sedan,2022,9537.0,5,urban_low,48,5.24,0,comprehensive,1
