application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,loan_purpose,marital_status,num_dependents,residence_type,years_at_current_address,years_employed,has_previous_loan,previous_loan_default,bank_account_balance,is_approved
39475,Applicant_197,2023-06-08,36,27997.19,self-employed,360,0.8,18715.85,car,single,1,own,17,1,1,1,5361.92,0
39476,Applicant_197,2023-06-09,49,69805.02,employed,662,0.42,20801.0,home,single,2,own,18,6,0,0,7086.56,0
39477,Applicant_197,2023-06-10,67,31386.79,unemployed,523,0.39,1159.39,home,single,2,family,9,31,0,0,5049.15,1
39478,Applicant_197,2023-06-11,40,42711.46,self-employed,601,0.49,872.63,car,single,2,rent,18,39,0,0,5993.56,1
39479,Applicant_197,2023-06-12,35,26101.46,employed,570,0.37,1454.4,education,married,2,own,2,23,0,0,5045.14,1
39480,Applicant_197,2023-06-14,65,29417.49,self-employed,620,0.39,39544.0,home,married,0,rent,18,21,1,0,3604.73,1
39481,Applicant_197,2023-06-14,29,54219.19,unemployed,434,0.39,1421.62,car,married,2,rent,18,27,1,1,7853.29,0
39482,Applicant_197,2023-06-16,59,44160.12,unemployed,650,0.32,1947.19,personal,single,4,own,9,10,1,1,5124.14,0
39483,Applicant_197,2023-06-18,19,71133.67,unemployed,618,0.35,945.07,education,divorced,4,rent,12,37,0,0,9769.39,1
39484,Applicant_197,2023-06-19,56,50724.92,employed,706,0.19,10106.57,personal,divorced,5,own,15,3,0,0,6265.38,1
39485,Applicant_197,2023-06-20,45,38494.9,self-employed,587,0.61,1451.41,education,single,0,rent,13,0,1,1,6050.37,0
39486,Applicant_197,2023-06-23,19,37845.26,unemployed,499,0.48,4282.27,education,married,4,family,5,7,1,0,5732.29,1
39487,Applicant_197,2023-06-25,43,24001.74,employed,537,0.62,1327.17,home,divorced,2,rent,8,27,1,0,4690.85,0
39488,Applicant_197,2023-06-25,51,24199.21,self-employed,428,0.32,2530.31,home,single,4,own,18,21,1,1,5477.51,1
39489,Applicant_197,2023-06-26,67,53605.02,unemployed,652,0.14,4357.05,personal,single,3,own,10,37,0,0,7731.09,0
39490,Applicant_197,2023-06-26,61,31900.48,unemployed,563,0.66,4407.64,education,married,3,family,6,0,0,0,4799.95,0
39491,Applicant_197,2023-06-28,20,65766.09,employed,581,0.43,938.98,car,single,3,family,1,40,1,0,9056.31,1
39492,Applicant_197,2023-06-28,52,32374.98,employed,498,0.75,6297.92,education,single,5,family,12,22,0,0,3461.06,0
39493,Applicant_197,2023-06-29,60,23973.69,unemployed,534,0.64,23685.52,personal,married,4,rent,2,24,1,1,4275.55,0
39494,Applicant_197,2023-06-30,38,28664.97,unemployed,546,0.74,1003.61,car,single,2,rent,7,39,0,0,5032.13,0
39495,Applicant_197,2023-07-01,61,30938.14,self-employed,551,0.45,6568.29,home,married,4,rent,10,17,0,0,5083.93,0
39496,Applicant_197,2023-07-01,32,143667.56,unemployed,850,0.47,7686.16,education,single,5,rent,4,5,1,0,15695.65,0
39497,Applicant_197,2023-07-02,40,9731.1,self-employed,434,0.73,3594.84,education,married,3,rent,16,37,1,0,1052.24,1
39498,Applicant_197,2023-07-02,64,39482.23,unemployed,486,0.58,60728.75,home,single,2,rent,3,40,1,0,6250.5,1
39499,Applicant_197,2023-07-04,21,27091.42,unemployed,442,0.68,943.66,home,divorced,0,own,3,19,1,1,4947.57,0
39500,Applicant_197,2023-07-04,29,44892.87,self-employed,554,0.3,14674.37,education,divorced,0,own,3,39,0,0,5805.31,1
39501,Applicant_197,2023-07-06,47,61860.87,employed,601,0.47,3775.4,home,married,5,family,13,18,1,1,7864.99,0
39502,Applicant_197,2023-07-07,47,26518.52,unemployed,582,0.74,299.84,home,single,3,rent,12,26,0,0,3797.54,0
39503,Applicant_197,2023-07-07,67,23113.14,unemployed,459,0.72,988.89,car,divorced,1,rent,4,32,1,0,3806.25,1
39504,Applicant_197,2023-07-09,18,43501.76,employed,418,0.79,2305.57,car,single,1,family,11,15,0,0,4501.57,1
39505,Applicant_197,2023-07-10,56,54201.16,employed,637,0.4,740.17,car,divorced,0,own,15,31,0,0,5854.45,1
39506,Applicant_197,2023-07-11,24,53438.13,self-employed,597,0.41,7596.67,education,divorced,1,rent,10,5,0,0,8591.68,1
39507,Applicant_197,2023-07-11,46,18805.09,unemployed,411,0.52,271.69,personal,single,2,rent,19,12,1,0,3802.85,1
39508,Applicant_197,2023-07-14,34,7131.54,unemployed,434,0.45,19282.88,personal,divorced,1,family,11,28,0,0,1279.55,0
39509,Applicant_197,2023-07-15,20,35322.2,self-employed,587,0.37,588.88,education,divorced,2,family,2,2,1,0,6007.43,1
39510,Applicant_197,2023-07-16,45,39688.89,employed,633,0.36,440.47,car,married,5,own,0,4,1,1,6998.67,0
39511,Applicant_197,2023-07-16,21,37583.92,self-employed,534,0.73,8639.87,car,divorced,5,own,10,11,1,0,4717.49,0
39512,Applicant_197,2023-07-18,61,34356.87,employed,599,0.55,408.73,personal,married,4,rent,0,1,0,0,4568.03,0
39513,Applicant_197,2023-07-18,57,12899.87,self-employed,585,0.36,188.51,personal,divorced,2,own,20,7,1,1,4073.87,1
39514,Applicant_197,2023-07-19,52,62201.17,employed,665,0.46,715.52,home,married,5,own,5,35,1,1,8762.74,0
39515,Applicant_198,2023-01-01,57,50858.26,unemployed,697,0.47,2619.07,education,married,4,family,7,35,1,0,8100.15,0
39516,Applicant_198,2023-01-01,70,55005.47,self-employed,653,0.23,1312.45,personal,single,1,rent,0,9,0,0,8679.11,0
39517,Applicant_198,2023-01-02,20,16235.56,employed,452,0.41,16394.32,car,divorced,4,own,4,19,0,0,2101.18,0
39518,Applicant_198,2023-01-02,50,25381.6,employed,498,0.54,987.11,home,married,5,own,20,12,0,0,4661.15,1
39519,Applicant_198,2023-01-03,31,73669.63,employed,570,0.49,23398.97,car,single,4,own,9,40,1,0,9495.3,0
39520,Applicant_198,2023-01-03,62,76040.51,unemployed,739,0.37,367.24,home,married,3,own,20,21,1,0,11648.74,1
39521,Applicant_198,2023-01-06,70,57063.86,self-employed,706,0.15,671.62,home,divorced,0,own,0,31,0,0,7265.51,1
39522,Applicant_198,2023-01-07,20,94099.13,employed,671,0.1,17488.1,education,married,0,family,0,12,1,1,11609.19,0
39523,Applicant_198,2023-01-07,27,16885.0,employed,416,0.56,6100.16,home,married,1,rent,7,1,1,1,3857.23,0
39524,Applicant_198,2023-01-08,23,30236.75,self-employed,471,0.36,4403.78,home,single,0,family,5,19,1,1,5349.72,1
39525,Applicant_198,2023-01-08,34,29780.15,employed,464,0.61,29200.61,education,divorced,1,own,17,34,1,1,5784.85,0
39526,Applicant_198,2023-01-10,67,38811.19,employed,597,0.33,395.08,education,married,5,family,1,14,0,0,4859.44,0
39527,Applicant_198,2023-01-11,37,53353.75,employed,631,0.34,100.31,car,single,2,rent,5,1,0,0,8728.83,0
39528,Applicant_198,2023-01-11,51,74677.53,unemployed,688,0.45,43067.11,car,single,3,rent,14,27,0,0,9957.56,0
39529,Applicant_198,2023-01-12,19,29972.14,employed,500,0.71,2378.25,personal,married,3,own,1,5,0,0,4997.96,0
39530,Applicant_198,2023-01-13,44,37058.24,employed,631,0.73,2155.41,personal,single,5,rent,8,24,0,0,5497.87,1
39531,Applicant_198,2023-01-13,55,139049.28,employed,850,0.5,4191.7,car,single,2,family,20,10,0,0,16701.01,0
39532,Applicant_198,2023-01-14,70,39715.54,unemployed,618,0.77,7397.41,car,married,0,rent,19,23,0,0,6896.88,0
39533,Applicant_198,2023-01-14,36,39571.61,employed,514,0.39,128735.01,personal,married,3,own,7,0,1,1,5772.6,1
39534,Applicant_198,2023-01-15,32,26651.1,employed,506,0.31,1435.09,home,divorced,1,own,2,32,1,1,5422.81,0
39535,Applicant_198,2023-01-15,62,91212.05,unemployed,788,0.42,643.79,education,married,1,own,12,7,0,0,9846.5,0
39536,Applicant_198,2023-01-16,69,17330.76,self-employed,555,0.45,48781.77,education,married,5,family,20,22,0,0,4456.92,0
39537,Applicant_198,2023-01-16,57,61682.0,unemployed,707,0.46,1596.74,car,married,5,own,5,5,1,0,8843.43,1
39538,Applicant_198,2023-01-17,32,75514.14,unemployed,669,0.29,72.55,education,divorced,4,family,7,39,1,1,10446.72,0
39539,Applicant_198,2023-01-18,62,10380.78,employed,480,0.68,2769.53,car,married,3,rent,20,1,1,1,3703.34,0
39540,Applicant_198,2023-01-20,40,17751.45,self-employed,443,0.31,507.47,home,divorced,4,family,7,0,1,0,3390.8,1
39541,Applicant_198,2023-01-20,55,28932.68,unemployed,456,0.66,7123.57,education,married,2,rent,2,19,1,1,4603.18,0
39542,Applicant_198,2023-01-22,31,38889.14,unemployed,464,0.56,6496.38,personal,single,1,rent,3,36,1,0,3072.2,0
39543,Applicant_198,2023-01-24,36,34409.47,unemployed,572,0.52,12281.34,education,divorced,2,family,12,13,0,0,7043.89,0
39544,Applicant_198,2023-01-25,59,28120.45,employed,583,0.66,20153.67,personal,married,5,rent,10,31,1,1,5980.13,0
39545,Applicant_198,2023-01-25,54,71609.58,employed,727,0.35,5295.32,home,married,5,rent,18,20,0,0,7058.9,1
39546,Applicant_198,2023-01-26,70,145345.3,self-employed,850,0.35,7228.69,home,married,0,rent,12,24,1,1,15122.75,0
39547,Applicant_198,2023-01-27,49,24129.3,self-employed,560,0.64,977.58,car,single,0,rent,12,40,0,0,4244.24,0
39548,Applicant_198,2023-01-31,55,30406.39,unemployed,616,0.55,1649.67,education,divorced,4,own,7,34,0,0,4553.91,1
39549,Applicant_198,2023-01-31,60,66452.3,self-employed,610,0.24,13765.6,car,divorced,1,own,17,24,1,1,8739.12,1
39550,Applicant_198,2023-02-01,46,43843.52,employed,578,0.57,6033.61,car,divorced,0,rent,0,5,1,0,10316.41,0
39551,Applicant_198,2023-02-01,30,104397.16,self-employed,735,0.39,17754.62,education,single,1,rent,6,0,1,0,12929.56,1
39552,Applicant_198,2023-02-02,53,32332.52,unemployed,554,0.75,313.33,education,married,2,own,1,23,0,0,4456.66,0
39553,Applicant_198,2023-02-02,56,25433.99,employed,471,0.48,8526.41,education,single,0,own,11,40,0,0,4876.7,0
39554,Applicant_198,2023-02-03,35,22691.04,self-employed,441,0.55,198.49,education,married,4,family,12,20,0,0,3308.55,1
39555,Applicant_198,2023-02-03,49,33742.54,unemployed,666,0.37,1841.5,car,married,4,own,18,39,0,0,5258.27,1
39556,Applicant_198,2023-02-06,49,27721.95,employed,495,0.57,691.89,personal,single,0,rent,9,30,0,0,6107.26,0
39557,Applicant_198,2023-02-06,40,43132.24,self-employed,545,0.77,1100.54,home,married,2,family,7,11,1,1,7415.74,0
39558,Applicant_198,2023-02-07,24,35658.03,employed,528,0.74,1065.97,car,divorced,1,own,10,21,1,0,6375.74,1
39559,Applicant_198,2023-02-10,29,22434.06,unemployed,514,0.36,21965.56,car,married,1,rent,2,3,1,0,4049.42,1
39560,Applicant_198,2023-02-12,60,36836.97,unemployed,662,0.8,17469.45,car,married,3,own,10,34,1,1,6529.4,0
39561,Applicant_198,2023-02-12,36,15429.26,unemployed,462,0.5,1308.38,car,married,2,family,12,4,0,0,3727.71,0
39562,Applicant_198,2023-02-13,21,40053.26,unemployed,394,0.76,685.78,personal,divorced,3,own,9,25,0,0,3630.19,1
39563,Applicant_198,2023-02-13,18,18490.42,employed,427,0.52,2386.92,personal,single,1,rent,3,36,1,1,3190.62,0
39564,Applicant_198,2023-02-14,46,32959.36,employed,596,0.5,1006.52,education,married,0,rent,0,40,1,1,6537.84,0
39565,Applicant_198,2023-02-15,46,29927.92,employed,538,0.7,955.67,personal,married,4,own,12,4,0,0,3619.96,1
39566,Applicant_198,2023-02-15,61,82238.09,self-employed,844,0.29,3560.86,home,single,0,rent,17,36,1,1,9975.97,1
39567,Applicant_198,2023-02-16,61,31962.85,self-employed,602,0.47,888.99,car,married,0,family,0,2,1,0,5354.49,0
39568,Applicant_198,2023-02-17,64,20483.66,employed,592,0.32,2664.21,education,single,5,family,13,9,1,0,2503.96,0
39569,Applicant_198,2023-02-17,53,24848.85,employed,527,0.68,5326.1,car,divorced,1,own,8,35,1,1,5702.38,0
39570,Applicant_198,2023-02-19,27,40669.47,employed,497,0.31,8566.32,personal,married,2,rent,4,12,1,0,7929.32,0
39571,Applicant_198,2023-02-19,36,27070.58,self-employed,524,0.45,200.42,education,married,4,family,6,5,0,0,5740.81,1
39572,Applicant_198,2023-02-20,30,42927.94,unemployed,522,0.8,3319.84,education,divorced,2,own,18,36,1,1,7109.72,0
39573,Applicant_198,2023-02-21,20,26941.52,employed,504,0.73,15939.74,education,divorced,2,family,5,37,1,0,4066.86,0
39574,Applicant_198,2023-02-24,42,73889.23,employed,662,0.11,3123.15,education,married,4,own,6,32,1,1,11337.6,0
39575,Applicant_198,2023-02-24,31,14760.68,employed,447,0.51,1807.46,car,single,3,family,4,0,0,0,4937.59,0
39576,Applicant_198,2023-02-25,69,42258.67,unemployed,737,0.38,3450.69,education,single,5,own,9,24,0,0,6589.81,1
39577,Applicant_198,2023-02-25,32,27148.08,employed,494,0.68,390.36,personal,single,3,family,5,24,0,0,3203.24,0
39578,Applicant_198,2023-02-26,45,51840.54,unemployed,626,0.26,20297.3,personal,married,5,own,15,24,0,0,7310.0,0
39579,Applicant_198,2023-02-26,49,40441.65,self-employed,603,0.34,4011.8,car,divorced,0,family,13,3,1,0,5870.77,0
39580,Applicant_198,2023-02-27,41,14132.15,employed,479,0.38,14335.48,personal,divorced,2,own,18,17,0,0,6086.6,1
39581,Applicant_198,2023-02-27,27,40519.9,self-employed,539,0.48,36219.92,education,single,4,rent,8,3,0,0,6061.85,0
39582,Applicant_198,2023-02-28,46,26910.22,unemployed,591,0.76,11794.74,education,single,4,rent,14,35,1,1,3744.39,0
39583,Applicant_198,2023-03-03,34,36567.09,self-employed,504,0.38,932.33,personal,single,1,family,13,1,0,0,4621.75,0
39584,Applicant_198,2023-03-03,26,20837.18,employed,396,0.35,5062.84,education,single,2,rent,15,37,1,0,4398.76,0
39585,Applicant_198,2023-03-05,53,21247.11,self-employed,535,0.79,14573.59,home,single,0,rent,9,16,1,1,2375.25,0
39586,Applicant_198,2023-03-05,66,15224.24,unemployed,511,0.55,1273.91,car,divorced,4,family,2,31,0,0,3582.18,0
39587,Applicant_198,2023-03-06,40,104770.31,self-employed,746,0.42,26082.08,education,married,5,own,18,10,1,0,13142.15,1
39588,Applicant_198,2023-03-07,51,40263.65,unemployed,603,0.73,1791.33,car,single,4,rent,4,31,1,1,6415.8,0
39589,Applicant_198,2023-03-07,45,20102.76,self-employed,522,0.61,2390.99,car,single,5,own,18,29,0,0,2755.92,0
39590,Applicant_198,2023-03-08,50,94845.46,self-employed,783,0.4,10977.71,home,single,3,own,8,36,1,1,12749.86,0
39591,Applicant_198,2023-03-10,69,58873.9,self-employed,710,0.38,5736.93,car,married,1,own,0,34,0,0,8143.99,0
39592,Applicant_198,2023-03-13,56,34430.99,self-employed,539,0.6,6786.54,car,single,1,rent,5,12,1,1,4579.34,0
39593,Applicant_198,2023-03-15,69,32234.98,employed,549,0.65,486.88,education,married,5,own,3,31,1,0,4862.25,0
39594,Applicant_198,2023-03-15,45,43727.5,self-employed,612,0.44,6746.12,education,single,0,family,20,14,1,0,5504.21,0
39595,Applicant_198,2023-03-16,60,70311.31,employed,627,0.2,1555.79,education,single,5,own,9,5,1,0,9446.84,0
39596,Applicant_198,2023-03-16,68,28005.77,employed,526,0.76,1360.3,home,married,2,family,12,29,1,1,5338.14,0
39597,Applicant_198,2023-03-17,21,48721.29,self-employed,571,0.73,73083.73,personal,divorced,0,rent,6,37,0,0,4290.18,0
39598,Applicant_198,2023-03-17,23,39651.08,self-employed,560,0.52,475.12,personal,single,3,rent,15,27,1,1,7474.3,0
39599,Applicant_198,2023-03-19,23,95787.64,unemployed,652,0.18,38737.45,education,divorced,5,rent,6,23,0,0,12521.48,0
39600,Applicant_198,2023-03-20,21,103302.71,unemployed,790,0.14,2720.55,car,single,4,family,13,15,1,1,11465.04,1
39601,Applicant_198,2023-03-20,60,50927.27,self-employed,635,0.27,1008.84,car,single,4,family,5,29,0,0,6224.11,0
39602,Applicant_198,2023-03-21,21,28556.7,employed,469,0.34,1228.42,home,single,2,family,20,25,1,1,4961.48,1
39603,Applicant_198,2023-03-21,29,14129.85,unemployed,411,0.58,1346.73,personal,married,3,own,4,32,0,0,4196.83,0
39604,Applicant_198,2023-03-22,25,24578.95,unemployed,483,0.75,7216.44,education,divorced,5,rent,19,29,1,1,3417.38,0
39605,Applicant_198,2023-03-23,27,23112.5,employed,510,0.72,1773.91,education,divorced,2,rent,19,38,1,1,4821.74,0
39606,Applicant_198,2023-03-27,59,20107.6,unemployed,505,0.34,9412.26,home,single,1,rent,12,40,1,1,2777.2,0
39607,Applicant_198,2023-03-28,24,18106.69,unemployed,430,0.41,1258.72,home,single,3,rent,0,11,0,0,3902.58,1
39608,Applicant_198,2023-03-28,45,22755.05,self-employed,459,0.61,94545.86,home,single,4,own,10,17,1,1,3723.65,0
39609,Applicant_198,2023-03-29,54,63008.14,unemployed,652,0.44,4834.01,home,divorced,4,own,7,37,0,0,8442.01,1
39610,Applicant_198,2023-03-29,29,31898.71,employed,464,0.48,2481.01,home,single,4,rent,16,30,1,1,7570.96,0
39611,Applicant_198,2023-03-31,53,34689.85,unemployed,495,0.73,4901.69,personal,single,4,family,17,32,0,0,5656.81,0
39612,Applicant_198,2023-03-31,23,41756.0,self-employed,542,0.58,2343.36,personal,divorced,5,own,13,18,0,0,5973.79,1
39613,Applicant_198,2023-04-02,52,53044.74,employed,605,0.46,9180.86,personal,married,1,rent,7,35,0,0,6607.67,0
39614,Applicant_198,2023-04-06,57,31573.79,employed,530,0.75,1603.85,car,divorced,3,family,2,22,0,0,5266.0,1
39615,Applicant_198,2023-04-06,67,32491.67,unemployed,614,0.56,289.05,personal,divorced,5,own,16,38,1,0,4576.94,1
39616,Applicant_198,2023-04-10,70,48058.59,unemployed,666,0.4,380.1,home,single,3,rent,6,23,0,0,6267.81,0
39617,Applicant_198,2023-04-10,46,58665.05,unemployed,667,0.21,1086.12,education,divorced,1,family,10,19,0,0,5982.25,0
39618,Applicant_198,2023-04-11,59,21803.49,self-employed,504,0.38,5825.85,home,divorced,4,family,16,13,0,0,5232.52,1
39619,Applicant_198,2023-04-11,46,32641.37,employed,515,0.61,4780.03,car,married,3,own,17,2,0,0,5074.99,0
39620,Applicant_198,2023-04-15,43,22263.13,employed,417,0.59,1775.83,home,single,3,rent,9,34,1,0,6123.37,1
39621,Applicant_198,2023-04-16,27,26495.68,unemployed,481,0.59,4307.94,personal,married,3,rent,13,5,0,0,4960.51,0
39622,Applicant_198,2023-04-16,63,38753.44,self-employed,660,0.35,2833.87,car,single,5,family,13,0,0,0,5987.88,0
39623,Applicant_198,2023-04-18,40,26550.91,employed,463,0.63,1396.09,car,married,2,family,16,30,0,0,6816.01,1
39624,Applicant_198,2023-04-19,60,33710.39,unemployed,544,0.55,31416.62,car,married,5,family,8,20,1,0,8277.2,0
39625,Applicant_198,2023-04-21,46,71723.27,self-employed,681,0.32,3537.14,personal,single,4,family,7,38,0,0,9218.14,0
39626,Applicant_198,2023-04-22,27,53967.87,unemployed,518,0.21,29589.56,home,divorced,4,family,14,38,0,0,7215.97,1
39627,Applicant_198,2023-04-22,61,86048.5,unemployed,829,0.31,3732.93,personal,divorced,3,rent,17,12,1,0,10343.04,1
39628,Applicant_198,2023-04-23,43,42779.97,unemployed,556,0.45,2493.23,personal,married,4,rent,12,4,0,0,6918.64,0
39629,Applicant_198,2023-04-24,54,76541.54,employed,622,0.49,21587.94,personal,divorced,0,family,4,22,0,0,9349.85,0
39630,Applicant_198,2023-04-25,35,31759.76,employed,512,0.69,780.41,car,married,3,rent,14,33,0,0,5435.86,0
39631,Applicant_198,2023-04-27,66,76950.18,unemployed,780,0.18,438.79,education,divorced,3,family,8,26,1,1,9946.97,0
39632,Applicant_198,2023-04-27,53,22489.96,unemployed,477,0.41,2782.66,personal,single,5,rent,8,14,1,0,5245.93,1
39633,Applicant_198,2023-04-29,59,33500.82,employed,603,0.4,371.92,education,divorced,3,own,8,22,0,0,5440.9,1
39634,Applicant_198,2023-04-30,38,47947.44,employed,527,0.4,3060.76,personal,married,3,own,6,31,0,0,7229.88,1
39635,Applicant_198,2023-04-30,32,39336.14,unemployed,566,0.76,4080.91,education,divorced,0,rent,8,36,1,1,6341.76,0
39636,Applicant_198,2023-05-01,33,33991.18,employed,540,0.65,1817.96,personal,divorced,3,rent,0,0,1,1,4938.08,0
39637,Applicant_198,2023-05-02,61,73489.17,employed,654,0.45,96.53,car,divorced,3,rent,1,40,0,0,10365.49,1
39638,Applicant_198,2023-05-02,45,38051.78,unemployed,562,0.35,2805.55,home,single,0,rent,12,39,1,1,6288.47,0
39639,Applicant_198,2023-05-04,67,30751.26,employed,607,0.47,160907.47,car,divorced,1,own,11,34,1,0,5135.62,0
39640,Applicant_198,2023-05-05,22,69176.17,self-employed,672,0.39,787.86,home,single,4,family,19,40,0,0,7726.41,1
39641,Applicant_198,2023-05-06,66,36974.6,unemployed,582,0.34,2163.98,home,married,1,family,16,8,0,0,6481.83,1
39642,Applicant_198,2023-05-06,24,28241.58,self-employed,416,0.4,15898.87,education,married,0,family,10,18,0,0,5495.38,1
39643,Applicant_198,2023-05-07,61,21616.12,unemployed,609,0.55,260.71,home,married,5,rent,10,7,1,0,4928.11,1
39644,Applicant_198,2023-05-08,56,32153.06,self-employed,528,0.36,37344.82,education,divorced,2,rent,20,3,1,0,6003.96,1
39645,Applicant_198,2023-05-08,33,98470.31,unemployed,770,0.26,357.24,personal,married,3,rent,2,20,0,0,9613.55,1
39646,Applicant_198,2023-05-09,43,25806.35,employed,517,0.66,6070.84,personal,divorced,0,family,4,39,0,0,4956.88,1
39647,Applicant_198,2023-05-09,37,30273.3,self-employed,455,0.75,8972.38,car,single,1,family,15,19,1,1,3812.95,0
39648,Applicant_198,2023-05-10,69,53757.74,self-employed,688,0.5,12029.17,education,married,4,rent,9,10,0,0,7664.78,0
39649,Applicant_198,2023-05-10,37,66829.3,employed,665,0.29,1700.29,personal,married,1,own,3,18,0,0,9129.5,1
39650,Applicant_198,2023-05-16,67,16801.62,self-employed,437,0.72,1573.46,home,divorced,4,rent,20,6,0,0,5374.03,1
39651,Applicant_198,2023-05-16,67,14620.58,self-employed,527,0.76,1818.92,education,divorced,2,own,10,39,1,1,3528.12,0
39652,Applicant_198,2023-05-18,43,46984.46,employed,632,0.74,2083.15,home,married,5,rent,12,34,1,1,4625.55,0
39653,Applicant_198,2023-05-19,46,25169.42,unemployed,548,0.35,600.72,personal,married,3,own,8,32,1,0,4353.78,1
39654,Applicant_198,2023-05-19,66,31698.35,self-employed,599,0.61,1128.65,car,single,3,own,20,31,1,0,7031.25,0
39655,Applicant_198,2023-05-20,41,41835.5,self-employed,560,0.58,7433.83,home,divorced,0,own,20,19,0,0,7696.79,1
39656,Applicant_198,2023-05-24,43,47484.44,employed,650,0.73,2572.86,personal,single,3,own,16,24,0,0,6811.29,0
