application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,vehicle_value,down_payment,vehicle_type,vehicle_model,vehicle_year,loan_term_months,interest_rate,marital_status,num_dependents,residence_type,years_employed,has_previous_auto_loan,previous_default,bank_account_balance,is_approved
41363,Applicant_208,2023-05-04,51,68096.36,unemployed,681,0.39,26409.63,36315.07,7746.69,sedan,Ford Fusion,2013,48,9.96,single,3,own,19,1,1,15296.86,1
41364,Applicant_208,2023-05-04,43,21932.17,self-employed,514,0.4,50360.2,60073.55,4803.77,sedan,Honda Civic,2024,60,6.62,divorced,1,own,0,1,0,7836.82,1
41365,Applicant_208,2023-05-06,67,72579.02,unemployed,802,0.37,69504.1,101932.1,19141.04,truck,Toyota Tacoma,2014,48,9.38,divorced,4,own,22,0,0,13705.46,1
41366,Applicant_208,2023-05-07,30,56022.83,self-employed,577,0.51,95103.72,124585.53,17018.09,truck,Ram 1500,2017,48,5.92,divorced,4,own,39,0,0,10171.63,0
41367,Applicant_208,2023-05-09,24,28107.52,self-employed,402,0.47,99005.43,142431.13,39213.31,luxury,Audi A8,2017,36,7.42,divorced,3,own,40,0,0,5615.5,1
41368,Applicant_208,2023-05-10,31,42893.72,self-employed,418,0.37,91753.92,121341.51,11038.2,electric,Nissan Leaf,2010,60,10.81,divorced,0,rent,20,1,0,16683.3,0
41369,Applicant_208,2023-05-12,22,17099.48,self-employed,404,0.32,50500.99,66199.78,7183.64,sedan,Nissan Altima,2014,84,6.63,married,2,family,37,1,1,3069.42,0
41370,Applicant_208,2023-05-12,50,46007.56,unemployed,537,0.34,88004.2,99978.59,19611.27,SUV,Chevrolet Equinox,2016,84,7.94,single,1,rent,0,0,0,9485.41,0
41371,Applicant_208,2023-05-13,66,83131.29,unemployed,746,0.1,29790.46,44272.17,3075.77,luxury,Mercedes-Benz S-Class,2022,48,11.04,divorced,0,family,30,1,0,12419.41,1
41372,Applicant_208,2023-05-14,56,17086.49,self-employed,546,0.39,87309.05,112881.81,20622.87,SUV,Ford Explorer,2011,84,9.26,married,1,family,26,1,0,6535.37,1
41373,Applicant_208,2023-05-15,45,45187.48,self-employed,661,0.58,91524.46,127591.41,33700.18,truck,Ford F-150,2010,36,10.98,divorced,4,own,19,1,0,7633.58,1
41374,Applicant_208,2023-05-15,28,22207.94,employed,487,0.32,61108.7,83920.09,6021.96,electric,Nissan Leaf,2010,72,10.17,divorced,3,own,15,1,1,3686.98,0
41375,Applicant_208,2023-05-16,21,61313.16,self-employed,626,0.36,82522.93,102089.24,9916.31,electric,Chevrolet Bolt,2019,72,4.96,divorced,2,family,20,0,0,10062.19,1
41376,Applicant_208,2023-05-17,65,36127.75,self-employed,463,0.33,47789.34,64847.58,18728.84,SUV,Jeep Grand Cherokee,2021,72,11.14,single,0,own,26,1,0,8649.94,1
41377,Applicant_208,2023-05-17,33,72277.13,self-employed,634,0.27,50168.48,74782.33,14487.42,SUV,Ford Explorer,2017,36,4.5,divorced,1,rent,37,1,1,12349.55,0
41378,Applicant_208,2023-05-18,44,62626.17,employed,638,0.12,63494.56,75932.32,9203.16,sedan,Hyundai Elantra,2011,84,10.4,single,4,rent,37,1,0,10545.48,1
41379,Applicant_208,2023-05-18,51,66614.05,self-employed,749,0.39,97779.62,117071.51,23449.65,sedan,Hyundai Elantra,2022,72,8.63,divorced,2,family,37,0,0,13552.22,1
41380,Applicant_208,2023-05-19,64,25490.49,self-employed,606,0.39,73496.46,94976.88,27149.92,SUV,Honda CR-V,2016,48,11.8,married,4,family,30,0,0,10579.26,1
41381,Applicant_208,2023-05-19,56,57912.9,unemployed,628,0.38,82974.82,122359.34,30497.96,electric,Tesla Model 3,2012,72,5.2,divorced,4,family,7,0,0,6861.08,1
41382,Applicant_208,2023-05-20,20,42426.96,self-employed,504,0.56,72353.96,100689.57,23958.35,electric,Nissan Leaf,2011,84,10.66,divorced,0,own,4,0,0,6097.7,0
41383,Applicant_208,2023-05-20,31,57408.0,self-employed,519,0.32,27152.51,30131.93,5162.31,truck,Toyota Tacoma,2011,72,9.64,married,0,own,33,0,0,14499.87,1
41384,Applicant_208,2023-05-21,46,48758.92,employed,634,0.52,67037.48,88745.45,10132.61,sedan,Hyundai Elantra,2013,84,10.97,married,1,own,9,1,0,12671.45,1
41385,Applicant_208,2023-05-21,26,154581.88,self-employed,850,0.23,30463.68,34933.87,9411.94,luxury,Mercedes-Benz S-Class,2024,48,6.33,married,0,own,0,1,1,22991.85,1
41386,Applicant_208,2023-05-22,29,59285.95,employed,584,0.44,33422.11,49822.27,8660.24,luxury,Mercedes-Benz S-Class,2013,48,9.98,divorced,3,rent,13,1,1,8122.01,0
41387,Applicant_208,2023-05-23,33,48137.5,self-employed,538,0.48,61711.04,73554.73,16601.25,electric,Tesla Model 3,2018,36,10.85,married,2,own,6,0,0,15987.34,0
41388,Applicant_208,2023-05-24,70,14521.18,self-employed,627,0.49,73485.67,99709.14,15578.84,truck,GMC Sierra,2023,84,9.31,divorced,4,family,21,1,0,9289.14,1
41389,Applicant_208,2023-05-24,18,80962.69,self-employed,709,0.28,62530.62,74727.63,4755.95,luxury,Mercedes-Benz S-Class,2015,36,7.04,divorced,3,family,10,0,0,10661.16,1
41390,Applicant_208,2023-05-26,30,22404.24,self-employed,388,0.48,35019.65,42299.42,2205.35,truck,Chevrolet Silverado,2024,72,6.46,divorced,1,family,17,1,1,6075.49,0
41391,Applicant_208,2023-05-26,66,49443.04,unemployed,707,0.42,37047.46,43752.06,11813.55,SUV,Ford Explorer,2023,48,10.35,single,2,rent,28,0,0,6983.74,1
41392,Applicant_208,2023-05-27,50,97037.17,employed,787,0.21,75673.81,111058.49,15311.34,electric,Ford Mustang Mach-E,2016,48,10.03,divorced,2,family,28,0,0,14186.98,1
41393,Applicant_208,2023-05-27,62,50284.52,unemployed,776,0.47,89380.0,103747.99,14128.67,SUV,Honda CR-V,2013,72,9.41,divorced,3,own,12,1,1,11865.86,1
41394,Applicant_208,2023-05-28,24,32454.06,unemployed,470,0.34,63196.57,74896.22,18090.2,luxury,BMW 7 Series,2019,48,9.21,married,3,own,3,0,0,9575.76,1
41395,Applicant_208,2023-05-28,26,38578.78,self-employed,504,0.47,93254.19,111690.96,22407.9,sedan,Ford Fusion,2011,60,7.94,married,1,family,16,0,0,13885.14,1
41396,Applicant_208,2023-05-29,43,30797.79,self-employed,586,0.51,24501.92,34320.21,8696.39,truck,Ram 1500,2013,72,9.27,divorced,0,rent,36,0,0,7316.22,1
41397,Applicant_208,2023-05-29,28,72936.39,unemployed,721,0.25,24840.82,32700.44,6303.11,sedan,Toyota Camry,2010,84,5.98,single,4,family,10,1,0,11463.0,1
41398,Applicant_208,2023-05-30,37,35008.81,employed,559,0.53,98151.31,142593.94,27341.23,electric,Nissan Leaf,2020,84,6.78,single,1,family,40,1,1,7440.13,0
41399,Applicant_208,2023-06-01,20,41611.96,employed,443,0.4,65742.72,84707.76,12271.33,luxury,Mercedes-Benz S-Class,2014,84,4.4,married,0,rent,32,1,0,12304.58,1
41400,Applicant_208,2023-06-02,55,52723.71,employed,654,0.39,44583.69,61353.61,3280.19,truck,Toyota Tacoma,2021,36,6.49,married,4,own,4,0,0,11906.27,0
41401,Applicant_208,2023-06-02,20,27846.6,unemployed,430,0.4,69114.24,91348.7,12910.64,SUV,Ford Explorer,2022,72,8.09,married,2,rent,24,0,0,6211.95,0
41402,Applicant_208,2023-06-03,35,78935.69,employed,701,0.31,62934.57,75298.83,9048.95,sedan,Ford Fusion,2012,60,9.11,single,2,family,22,0,0,18006.15,1
41403,Applicant_208,2023-06-03,56,127425.82,employed,850,0.16,42685.66,63620.54,18594.19,SUV,Honda CR-V,2012,72,8.11,single,0,rent,5,1,0,17673.35,1
41404,Applicant_208,2023-06-05,32,55788.22,employed,610,0.32,59002.97,71537.36,17122.23,electric,Tesla Model 3,2018,36,9.32,married,4,own,2,1,1,14423.46,0
41405,Applicant_208,2023-06-07,60,116993.24,self-employed,850,0.37,18462.48,24111.75,1536.88,truck,GMC Sierra,2011,48,11.62,single,1,family,31,1,0,25397.08,1
41406,Applicant_208,2023-06-08,56,37278.5,employed,596,0.42,38652.74,43427.9,9681.95,luxury,Audi A8,2018,48,6.19,married,4,own,20,1,0,7647.42,1
41407,Applicant_208,2023-06-09,26,49470.06,self-employed,524,0.5,88413.18,131842.24,29200.43,electric,Nissan Leaf,2024,72,4.12,single,3,rent,32,1,0,7657.8,1
41408,Applicant_208,2023-06-09,65,43238.38,employed,594,0.47,62216.92,77606.69,5612.03,luxury,BMW 7 Series,2013,84,7.2,divorced,3,family,12,1,1,12854.23,1
41409,Applicant_208,2023-06-10,62,29680.3,employed,549,0.6,29009.52,35459.72,8626.36,truck,Chevrolet Silverado,2024,84,8.02,single,3,rent,5,1,1,4878.4,1
41410,Applicant_208,2023-06-11,34,114121.96,employed,850,0.3,82758.67,98709.71,16770.57,electric,Tesla Model 3,2013,84,9.44,single,0,own,8,0,0,13865.96,1
41411,Applicant_208,2023-06-11,47,76821.99,unemployed,708,0.19,63138.14,71934.94,15060.14,SUV,Honda CR-V,2022,60,5.99,divorced,0,own,23,1,0,17779.99,1
41412,Applicant_208,2023-06-12,40,28380.03,unemployed,547,0.39,22616.9,28133.61,8220.06,truck,Ford F-150,2015,48,9.56,married,3,family,29,0,0,7806.12,1
41413,Applicant_208,2023-06-14,66,47054.76,self-employed,621,0.39,50183.89,73307.75,19071.36,sedan,Honda Civic,2013,60,9.3,single,1,rent,37,1,1,1968.1,1
41414,Applicant_208,2023-06-16,31,122582.27,self-employed,850,0.22,96385.63,112382.46,18720.98,electric,Nissan Leaf,2021,36,9.75,single,0,own,38,1,0,11929.72,1
41415,Applicant_208,2023-06-17,39,17800.29,self-employed,419,0.34,53875.49,60215.26,16501.24,sedan,Nissan Altima,2015,84,10.62,single,4,rent,33,0,0,12508.86,1
41416,Applicant_208,2023-06-18,61,24186.91,self-employed,520,0.43,61499.04,79326.62,9115.44,sedan,Hyundai Elantra,2012,60,5.55,divorced,1,rent,18,0,0,2143.09,1
41417,Applicant_208,2023-06-18,44,33140.49,self-employed,524,0.49,39684.44,51630.42,10338.83,luxury,Lexus LS,2018,48,7.35,single,2,rent,32,0,0,5475.78,0
41418,Applicant_208,2023-06-19,20,119109.35,employed,850,0.23,32969.5,46976.97,11456.85,luxury,Audi A8,2017,72,6.11,divorced,0,own,40,1,1,19230.73,1
41419,Applicant_208,2023-06-20,67,30413.9,employed,617,0.44,61809.6,89898.56,13375.47,SUV,Jeep Grand Cherokee,2024,60,9.33,single,3,own,28,0,0,3318.24,0
41420,Applicant_208,2023-06-20,67,22013.92,employed,455,0.55,22315.06,25853.38,4465.87,electric,Tesla Model 3,2023,72,9.91,single,0,own,30,1,0,3455.14,0
41421,Applicant_208,2023-06-23,50,87603.1,self-employed,696,0.25,88269.87,103354.39,27812.19,luxury,BMW 7 Series,2014,84,4.73,divorced,0,family,5,0,0,13773.89,1
41422,Applicant_208,2023-06-23,22,145663.81,employed,845,0.22,24982.79,30588.53,8736.97,electric,Chevrolet Bolt,2018,72,7.21,divorced,0,family,40,0,0,25128.95,1
41423,Applicant_208,2023-06-25,51,37558.07,self-employed,506,0.59,87860.98,127088.81,22819.26,luxury,Porsche Panamera,2021,60,8.95,divorced,2,family,32,0,0,8706.45,0
41424,Applicant_208,2023-06-25,29,58228.02,self-employed,627,0.37,39724.83,48654.47,5864.23,luxury,Porsche Panamera,2022,36,11.51,married,2,rent,26,0,0,8205.42,0
41425,Applicant_208,2023-06-26,37,73079.75,unemployed,625,0.35,76726.36,109171.36,18481.91,sedan,Hyundai Elantra,2015,36,4.4,divorced,3,family,40,0,0,15265.66,0
41426,Applicant_208,2023-06-26,24,95646.73,self-employed,667,0.36,25032.18,33970.56,7871.18,luxury,Mercedes-Benz S-Class,2017,84,9.59,married,3,family,8,0,0,13727.14,1
41427,Applicant_208,2023-06-27,38,31879.22,unemployed,493,0.45,88525.88,101942.76,20259.99,SUV,Chevrolet Equinox,2022,48,5.19,single,2,rent,40,0,0,9118.02,1
41428,Applicant_208,2023-06-28,47,36888.38,unemployed,554,0.39,68762.96,88300.79,16170.87,SUV,Ford Explorer,2017,84,4.39,single,0,rent,21,0,0,4560.22,1
41429,Applicant_208,2023-07-01,42,18874.93,self-employed,508,0.35,24172.04,30866.95,8631.11,SUV,Toyota RAV4,2019,72,11.83,single,0,rent,4,1,1,4764.13,0
41430,Applicant_208,2023-07-01,67,37189.57,unemployed,646,0.41,62951.42,72846.35,12517.17,truck,GMC Sierra,2022,48,4.33,divorced,4,rent,32,0,0,1851.26,1
41431,Applicant_208,2023-07-02,22,82988.77,employed,639,0.16,67098.64,91365.37,15290.44,SUV,Jeep Grand Cherokee,2012,72,7.11,married,2,family,26,0,0,8424.1,0
41432,Applicant_208,2023-07-05,57,60797.77,unemployed,741,0.22,90383.44,128389.51,21051.67,electric,Chevrolet Bolt,2017,36,11.06,divorced,2,family,18,0,0,9674.24,1
41433,Applicant_208,2023-07-05,27,66183.75,employed,586,0.4,14890.03,17457.09,2880.72,electric,Chevrolet Bolt,2012,36,11.8,single,0,rent,7,0,0,6977.0,1
41434,Applicant_208,2023-07-07,45,25745.9,self-employed,452,0.43,57066.82,71797.23,4027.11,SUV,Jeep Grand Cherokee,2011,36,7.31,single,1,family,13,0,0,8455.42,0
41435,Applicant_208,2023-07-08,70,41504.78,unemployed,617,0.5,85228.27,109404.36,10478.71,electric,Chevrolet Bolt,2022,48,9.73,single,0,family,40,1,0,9894.74,1
41436,Applicant_208,2023-07-09,32,31249.8,unemployed,487,0.6,76583.0,84302.28,24953.95,SUV,Chevrolet Equinox,2019,60,8.32,single,0,own,17,1,0,3525.83,0
41437,Applicant_208,2023-07-09,36,36859.19,self-employed,426,0.53,44415.99,54913.39,15346.29,electric,Tesla Model Y,2021,72,8.71,divorced,0,family,8,0,0,4274.53,1
41438,Applicant_208,2023-07-10,44,53948.16,unemployed,631,0.35,61316.12,82569.94,15507.23,truck,Ram 1500,2010,60,8.23,divorced,3,own,16,1,0,6911.38,0
41439,Applicant_208,2023-07-10,27,26844.05,self-employed,511,0.57,65863.31,73742.13,6888.98,truck,Toyota Tacoma,2023,60,10.18,single,0,family,1,0,0,11139.33,1
41440,Applicant_208,2023-07-11,52,41273.37,self-employed,564,0.32,10723.12,12010.42,2792.42,truck,Ram 1500,2015,60,7.5,married,2,rent,18,0,0,9179.67,1
41441,Applicant_208,2023-07-12,57,23554.62,employed,618,0.39,71998.8,94299.86,11353.1,luxury,Porsche Panamera,2022,72,9.75,single,1,family,28,0,0,3478.13,1
41442,Applicant_208,2023-07-14,43,13153.4,unemployed,519,0.3,47860.85,59745.22,7446.82,SUV,Jeep Grand Cherokee,2015,84,10.47,divorced,0,family,5,0,0,11943.95,1
41443,Applicant_208,2023-07-16,41,44959.47,employed,588,0.58,69221.3,90214.05,18633.47,sedan,Nissan Altima,2015,36,7.51,married,1,family,35,1,1,14347.43,0
41444,Applicant_208,2023-07-16,40,13832.03,unemployed,450,0.38,30456.42,40009.45,6701.52,truck,Chevrolet Silverado,2020,36,6.89,single,0,own,29,1,0,10164.25,1
41445,Applicant_208,2023-07-17,32,18227.14,self-employed,546,0.54,28783.47,43087.23,6394.66,SUV,Honda CR-V,2016,36,6.83,single,3,family,7,0,0,3581.83,0
41446,Applicant_208,2023-07-17,35,99527.27,self-employed,609,0.22,32356.19,47670.69,9609.86,electric,Ford Mustang Mach-E,2013,48,4.07,divorced,1,rent,17,1,0,16817.34,0
41447,Applicant_208,2023-07-18,27,37284.78,unemployed,457,0.41,57092.36,64615.62,6495.57,SUV,Chevrolet Equinox,2010,36,10.29,married,4,own,30,0,0,9970.22,0
41448,Applicant_208,2023-07-18,37,60338.26,employed,593,0.39,58446.01,75515.67,11433.86,SUV,Chevrolet Equinox,2018,60,11.06,single,1,rent,13,1,1,9092.44,0
41449,Applicant_208,2023-07-19,49,43366.66,self-employed,566,0.46,36535.62,43948.27,5078.41,truck,GMC Sierra,2023,84,11.78,divorced,3,family,16,1,0,6013.96,1
41450,Applicant_209,2023-01-01,32,91010.3,unemployed,635,0.32,10489.45,14763.14,3332.9,truck,Ford F-150,2022,84,11.01,married,0,family,36,0,0,11769.43,1
41451,Applicant_209,2023-01-02,70,47025.05,employed,708,0.35,58984.9,73621.56,8514.69,SUV,Toyota RAV4,2020,60,8.16,divorced,0,rent,34,0,0,7643.45,1
41452,Applicant_209,2023-01-03,28,37511.52,unemployed,483,0.37,91370.35,126459.45,26410.49,SUV,Chevrolet Equinox,2010,84,8.97,single,0,own,34,1,1,9736.09,1
41453,Applicant_209,2023-01-04,49,27958.78,self-employed,640,0.48,22447.8,26687.11,3062.85,luxury,Porsche Panamera,2024,84,6.0,divorced,0,family,38,0,0,8377.06,1
41454,Applicant_209,2023-01-05,67,62705.38,employed,713,0.28,78173.48,103428.69,9156.75,sedan,Ford Fusion,2024,84,10.79,single,2,family,9,0,0,8990.68,0
41455,Applicant_209,2023-01-05,69,54199.56,employed,660,0.49,40325.85,45252.66,5747.89,electric,Tesla Model Y,2010,84,11.72,single,3,family,23,0,0,7139.56,1
41456,Applicant_209,2023-01-06,22,114427.45,unemployed,767,0.11,87393.71,120698.47,26495.56,luxury,Mercedes-Benz S-Class,2020,48,10.75,married,1,family,35,1,0,13078.67,1
41457,Applicant_209,2023-01-06,69,17436.2,self-employed,690,0.41,21019.82,29327.32,4069.99,luxury,Lexus LS,2015,60,8.51,married,2,family,29,1,1,8492.84,1
41458,Applicant_209,2023-01-07,27,12876.82,employed,416,0.41,11722.8,16203.7,4023.07,sedan,Ford Fusion,2011,60,6.66,married,2,rent,39,0,0,4376.96,1
41459,Applicant_209,2023-01-07,53,64839.31,self-employed,667,0.1,74383.19,106806.25,20469.89,sedan,Honda Civic,2022,60,5.91,divorced,4,rent,28,0,0,14404.03,1
41460,Applicant_209,2023-01-08,53,17143.01,self-employed,546,0.35,59841.54,67722.55,19914.38,sedan,Toyota Camry,2015,60,7.9,married,0,family,27,1,0,7814.96,1
41461,Applicant_209,2023-01-14,45,25561.85,employed,550,0.34,12952.63,18205.23,3358.62,electric,Ford Mustang Mach-E,2021,60,8.06,married,4,family,19,1,1,10592.22,0
41462,Applicant_209,2023-01-14,40,69321.75,employed,699,0.31,16057.12,22548.69,2664.34,luxury,Lexus LS,2023,84,4.44,married,0,family,30,0,0,12599.83,1
41463,Applicant_209,2023-01-15,67,38694.43,employed,594,0.49,44392.57,64035.19,16999.02,electric,Tesla Model Y,2013,60,11.18,married,3,family,5,0,0,15234.77,0
41464,Applicant_209,2023-01-19,55,47226.27,employed,679,0.39,65757.91,85958.9,20866.51,luxury,BMW 7 Series,2010,60,4.23,single,4,family,18,0,0,13302.81,1
41465,Applicant_209,2023-01-19,36,40226.09,employed,488,0.46,87742.22,104912.39,6580.11,truck,Ram 1500,2011,60,4.52,divorced,1,rent,23,0,0,7762.23,1
41466,Applicant_209,2023-01-20,64,239495.48,self-employed,850,0.1,24698.11,28313.93,7269.3,electric,Tesla Model Y,2016,48,6.84,divorced,4,own,0,1,1,28275.47,1
41467,Applicant_209,2023-01-22,36,69384.5,self-employed,662,0.35,36029.54,40111.74,9482.64,luxury,Lexus LS,2010,72,9.93,divorced,1,family,20,0,0,12305.22,1
41468,Applicant_209,2023-01-23,21,44772.62,employed,571,0.5,58543.28,68844.31,20384.87,electric,Nissan Leaf,2015,48,4.42,divorced,4,own,22,1,1,9387.23,1
41469,Applicant_209,2023-01-25,67,52439.85,unemployed,655,0.34,73942.11,109114.63,10409.37,luxury,BMW 7 Series,2016,72,10.87,single,3,own,28,0,0,11032.99,1
41470,Applicant_209,2023-01-26,34,60189.29,self-employed,643,0.4,16832.16,22678.45,4805.34,luxury,Mercedes-Benz S-Class,2010,36,4.83,single,0,rent,5,1,0,11623.96,1
41471,Applicant_209,2023-01-27,24,53001.25,employed,391,0.36,32123.1,44095.42,7404.74,electric,Tesla Model 3,2014,72,5.19,divorced,1,family,11,1,1,10643.92,1
41472,Applicant_209,2023-01-27,31,74546.54,unemployed,549,0.2,66130.3,98444.67,25719.69,sedan,Honda Civic,2024,84,9.26,divorced,3,rent,2,1,0,12114.23,1
41473,Applicant_209,2023-01-28,70,36037.07,unemployed,640,0.57,38210.97,51103.01,6572.98,electric,Ford Mustang Mach-E,2020,60,8.96,married,1,family,32,1,0,8370.45,1
41474,Applicant_209,2023-01-28,70,50750.44,self-employed,652,0.48,67535.32,77219.0,18751.48,sedan,Toyota Camry,2018,84,6.71,married,1,rent,39,1,0,7012.65,1
41475,Applicant_209,2023-01-29,59,105910.39,unemployed,798,0.3,58487.91,76442.13,6305.93,luxury,Porsche Panamera,2013,48,9.19,divorced,0,family,7,1,1,23567.57,1
41476,Applicant_209,2023-02-02,25,89197.08,unemployed,674,0.33,86797.51,103179.45,30362.09,electric,Nissan Leaf,2024,36,10.36,married,1,own,3,1,0,13491.11,1
41477,Applicant_209,2023-02-03,22,44751.21,employed,629,0.38,29857.66,42499.1,9554.03,SUV,Ford Explorer,2014,36,6.11,divorced,1,own,4,1,1,9069.34,1
41478,Applicant_209,2023-02-06,54,38081.54,unemployed,575,0.43,23015.15,32984.47,5759.24,truck,Ford F-150,2023,48,5.54,divorced,1,rent,40,1,1,12396.99,0
41479,Applicant_209,2023-02-07,60,39776.33,self-employed,617,0.57,35895.43,53596.19,7632.27,electric,Ford Mustang Mach-E,2017,84,11.96,divorced,1,rent,39,1,0,8007.57,1
41480,Applicant_209,2023-02-08,33,41948.77,self-employed,633,0.31,76160.37,92425.48,15039.72,luxury,Lexus LS,2018,72,5.72,married,1,family,33,0,0,7216.47,0
41481,Applicant_209,2023-02-08,46,62237.21,employed,665,0.12,92756.73,106389.76,21080.54,sedan,Toyota Camry,2023,48,10.66,married,0,own,8,0,0,6298.75,1
41482,Applicant_209,2023-02-09,58,85963.11,self-employed,696,0.36,23103.91,30127.48,6370.73,luxury,Mercedes-Benz S-Class,2012,48,8.67,single,0,own,7,0,0,13788.63,1
41483,Applicant_209,2023-02-10,54,45886.24,self-employed,616,0.49,10895.72,15631.32,3399.7,SUV,Chevrolet Equinox,2011,84,10.6,single,1,rent,31,1,0,10278.53,0
41484,Applicant_209,2023-02-10,26,34754.95,unemployed,508,0.32,71237.96,89750.58,20078.85,electric,Tesla Model 3,2012,48,5.82,married,2,own,29,1,0,11433.1,1
41485,Applicant_209,2023-02-13,26,44253.85,employed,432,0.32,27162.25,31127.79,3920.98,electric,Chevrolet Bolt,2022,60,6.81,single,3,own,32,0,0,9076.95,1
41486,Applicant_209,2023-02-13,58,38928.31,self-employed,611,0.45,29290.26,41053.49,4937.46,SUV,Chevrolet Equinox,2012,84,5.71,married,2,own,9,0,0,7872.27,0
41487,Applicant_209,2023-02-14,24,39275.84,self-employed,415,0.3,10736.08,12515.36,870.59,SUV,Toyota RAV4,2015,60,8.44,single,2,own,2,1,0,10516.23,0
41488,Applicant_209,2023-02-15,59,104904.13,self-employed,850,0.18,21166.56,25739.13,3326.63,electric,Chevrolet Bolt,2010,48,10.26,married,3,own,38,1,0,14665.63,1
41489,Applicant_209,2023-02-15,65,26788.53,unemployed,609,0.51,60525.89,70171.66,4007.87,truck,Chevrolet Silverado,2017,72,7.04,divorced,1,own,14,0,0,11478.37,0
41490,Applicant_209,2023-02-16,58,35544.34,self-employed,621,0.32,36115.23,46229.7,9023.11,luxury,Porsche Panamera,2018,48,10.13,married,4,family,0,0,0,10578.67,0
41491,Applicant_209,2023-02-17,55,112242.7,self-employed,850,0.36,90072.32,133196.16,23852.77,luxury,Audi A8,2023,48,4.9,divorced,0,family,29,1,1,16089.11,1
41492,Applicant_209,2023-02-17,65,85908.11,unemployed,845,0.3,13282.86,16294.14,1749.21,electric,Chevrolet Bolt,2018,60,4.96,married,4,own,30,1,0,9336.64,1
41493,Applicant_209,2023-02-18,43,26000.5,unemployed,518,0.35,71537.03,87428.41,4758.47,SUV,Jeep Grand Cherokee,2018,84,11.75,married,3,rent,35,1,1,5779.05,0
41494,Applicant_209,2023-02-18,39,83102.48,employed,650,0.24,84736.78,96770.41,11023.54,truck,Ram 1500,2015,84,10.38,single,3,family,34,0,0,16773.31,1
41495,Applicant_209,2023-02-20,55,45555.24,unemployed,620,0.47,54962.73,62686.73,14504.52,luxury,Porsche Panamera,2012,48,4.66,divorced,1,family,9,1,1,7141.98,0
41496,Applicant_209,2023-02-20,37,45825.76,self-employed,580,0.54,86916.27,123185.62,29256.44,sedan,Hyundai Elantra,2011,60,10.45,married,0,family,20,0,0,9138.11,1
41497,Applicant_209,2023-02-21,70,46516.24,unemployed,786,0.34,85734.52,114258.11,25462.38,SUV,Honda CR-V,2017,72,5.72,single,2,family,16,0,0,13708.88,1
41498,Applicant_209,2023-02-22,47,112723.11,employed,800,0.26,90683.0,135399.41,13846.31,truck,Toyota Tacoma,2021,48,6.36,single,1,family,20,1,0,17048.54,1
41499,Applicant_209,2023-02-24,43,85713.51,unemployed,675,0.11,56397.11,81899.53,17800.48,truck,Chevrolet Silverado,2020,36,8.96,divorced,1,rent,27,0,0,14998.47,1
